1.00	2.40	2.40	3.20	5.60	4.80	5.60	22.00	2.00	11.20	16.80	2.00	2.80	6.00	6.00	6.40	5.20	4.40	10.40	5.20	2.00	1.20	1.20	2.40	2.40	2.40
1.00	0.80	3.50	2.80	6.40	5.60	9.60	9.60	6.80	4.80	23.50	22.00	15.20	6.80	6.80	4.40	4.40	4.00	9.20	2.00	8.00	4.40	2.40	0.80	0.40	6.40
-1.00	2.00	4.00	24.00	15.20	13.20	5.20	3.50	0.80	3.20	13.60	7.10	12.80	7.10	12.80	12.40	2.80	1.60	6.80	15.20	17.20	28.00	21.20	6.00	32.00	33.10
1.00	0.80	1.20	1.60	1.60	1.60	1.60	18.00	10.80	6.40	3.50	11.60	6.40	6.40	1.20	2.80	0.80	1.60	3.50	2.40	2.40	12.80	13.60	0.80	13.60	11.20
-1.00	4.00	10.00	10.00	6.00	3.20	4.80	4.00	18.40	20.00	12.00	11.60	18.40	5.60	1.20	6.40	7.60	10.80	5.20	8.80	6.40	13.20	11.20	11.60	4.80	4.40
-1.00	1.60	6.40	3.20	14.00	9.60	7.10	5.20	0.40	1.60	4.40	2.40	6.80	8.80	2.00	3.50	7.10	8.80	8.80	16.40	10.00	2.80	3.20	3.50	9.20	8.40
-1.00	17.20	10.80	7.10	4.80	4.80	2.00	15.20	11.20	3.50	2.00	1.20	0.40	0.40	0.40	0.40	1.60	2.40	16.80	13.60	12.40	11.20	20.00	11.20	9.20	7.10
1.00	2.40	6.40	4.80	4.00	11.20	14.30	11.60	6.00	4.00	2.40	1.60	0.80	1.60	1.60	9.60	1.60	8.80	5.20	7.60	5.20	2.40	10.00	18.70	13.20	18.00
-1.00	0.00	2.40	14.30	12.00	2.00	7.60	6.80	13.60	7.60	22.00	13.60	3.50	6.80	2.80	1.20	2.40	2.00	4.00	11.60	24.40	12.00	4.40	5.60	2.00	1.20
1.00	1.60	2.40	3.50	9.20	8.40	5.20	3.20	0.40	7.60	14.80	8.00	17.20	6.00	4.00	1.20	0.40	4.40	21.60	13.60	9.20	4.00	21.60	14.80	14.00	10.00
-1.00	6.40	6.40	2.80	0.80	0.40	14.80	10.80	9.60	13.20	9.20	6.00	6.80	15.20	8.80	4.80	2.80	13.20	20.40	10.80	10.00	8.80	14.30	2.80	4.80	4.80
1.00	0.40	5.20	16.40	9.20	5.20	2.80	1.20	14.30	9.20	12.40	6.00	1.60	0.40	3.20	4.40	6.40	4.40	6.80	4.00	4.80	3.20	11.20	18.70	3.50	13.60
1.00	0.40	3.20	1.20	2.00	0.40	0.80	4.00	9.20	6.00	8.40	2.80	1.60	18.70	12.40	14.80	8.80	3.50	2.40	13.60	22.40	23.20	20.00	15.20	20.00	10.00
1.00	0.80	1.20	11.60	5.20	26.00	10.80	14.30	5.20	10.80	11.60	5.20	0.40	1.20	4.40	4.00	2.40	3.20	4.80	18.00	22.70	17.20	10.80	7.10	10.40	6.40
-1.00	1.20	1.60	2.00	5.20	2.40	14.00	6.40	5.60	4.00	9.60	14.00	12.00	5.20	4.40	3.50	8.00	12.00	7.10	5.60	4.80	12.00	6.40	5.60	3.50	2.40
1.00	2.80	2.00	4.40	1.20	1.60	2.00	4.40	1.20	1.60	1.60	4.80	9.20	19.60	12.40	12.00	11.20	8.40	5.60	10.80	3.50	2.40	24.40	10.80	3.50	3.50
-1.00	4.80	18.40	7.60	4.80	5.60	2.40	3.50	1.20	2.40	2.40	2.00	2.40	3.20	9.20	2.40	10.80	1.60	2.40	0.40	6.40	22.70	19.20	12.00	7.10	4.00
-1.00	2.00	8.80	7.10	5.60	6.40	22.70	14.80	8.00	18.00	5.60	9.60	17.60	14.00	6.80	4.00	0.80	0.80	1.60	6.80	6.00	6.00	8.40	20.40	8.80	5.20
1.00	1.60	12.00	8.80	6.80	6.40	7.10	6.80	7.60	11.20	4.80	0.80	2.40	10.40	5.60	3.50	2.40	1.60	7.10	8.40	10.00	4.00	6.80	4.40	0.40	16.00
1.00	2.40	15.60	9.20	8.40	4.80	4.00	2.00	4.40	6.40	3.20	3.20	1.20	0.80	12.80	5.20	2.40	2.40	22.40	14.30	8.00	12.80	8.80	18.00	19.20	12.80
-1.00	2.00	15.20	9.60	22.00	14.30	23.50	8.40	5.60	8.80	4.40	7.60	17.20	10.40	5.20	12.00	10.40	10.00	8.80	7.60	3.50	7.60	2.80	1.20	10.80	10.00
-1.00	2.80	2.80	8.40	15.60	8.40	4.40	12.80	20.00	13.20	10.00	3.50	4.40	4.00	2.40	0.80	9.60	4.80	2.80	12.80	4.00	4.40	1.20	3.20	2.00	35.20
1.00	2.80	5.60	0.40	9.20	9.20	1.20	2.40	9.60	12.00	4.00	8.00	3.50	1.60	7.10	6.80	2.40	11.60	1.60	10.80	3.50	6.80	4.00	4.80	6.00	9.60
-1.00	0.40	3.50	2.00	21.20	12.80	6.80	32.40	23.20	18.40	12.80	18.70	14.00	19.20	15.20	30.40	17.60	14.00	9.20	3.50	1.60	8.40	2.40	11.60	8.80	37.20
-1.00	1.20	8.80	6.40	22.00	17.60	15.20	0.80	2.00	1.60	11.20	12.80	2.40	20.00	13.60	18.40	12.40	10.00	6.00	5.20	26.40	40.00	24.80	11.60	14.00	16.80
-1.00	0.40	1.60	9.60	5.60	15.20	8.80	3.50	16.00	9.20	19.60	18.00	16.80	16.00	9.60	12.00	15.60	10.40	23.50	10.00	7.60	2.00	7.60	7.60	10.80	2.00
-1.00	2.40	4.00	7.10	6.80	6.80	16.40	6.80	11.20	9.60	3.20	3.20	3.20	5.20	2.40	2.40	26.80	15.60	8.80	8.80	6.00	2.40	3.20	10.40	10.40	6.80
-1.00	3.20	6.40	4.80	4.40	1.60	1.20	2.00	4.80	10.40	4.80	4.40	9.20	2.40	14.30	9.60	4.00	14.00	8.00	11.60	5.20	1.20	10.80	8.00	4.80	2.40
1.00	1.20	0.80	2.00	2.40	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	4.00
-1.00	1.20	2.00	4.80	4.00	4.80	1.20	10.80	6.40	5.20	2.40	3.20	2.40	1.60	4.80	3.20	8.80	4.40	29.60	26.40	14.80	3.20	15.20	20.00	11.20	6.80
-1.00	1.20	1.60	1.20	2.80	26.00	12.00	4.80	0.40	3.20	4.80	6.40	7.10	23.50	13.20	7.10	8.40	10.80	14.00	8.80	6.40	10.80	2.40	16.00	5.60	2.80
-1.00	1.60	8.00	14.00	5.60	4.80	1.20	2.00	1.20	15.20	11.20	8.80	6.80	4.80	2.40	2.00	1.60	1.60	1.60	20.00	12.40	8.40	4.00	3.20	2.80	1.20
1.00	3.20	4.80	4.80	4.40	0.40	6.40	6.80	12.00	5.60	4.40	11.20	1.60	8.80	6.40	7.10	24.80	16.40	23.50	19.20	20.80	12.40	12.40	8.40	8.00	12.80
-1.00	2.80	4.00	6.00	7.10	5.60	4.00	16.40	10.40	2.00	5.20	3.50	8.40	19.20	9.60	28.00	23.50	3.50	1.20	9.60	7.60	11.60	3.50	3.20	19.20	10.40
-1.00	2.40	2.00	0.40	0.80	23.50	13.20	10.40	2.40	2.80	8.00	13.20	10.80	13.20	6.80	14.00	6.40	19.60	10.00	0.80	1.60	24.00	14.80	8.00	20.40	11.60
-1.00	4.40	4.00	1.60	16.00	13.20	7.10	11.60	6.40	2.40	4.40	2.40	11.20	5.60	13.60	12.40	10.80	29.20	40.00	23.20	10.80	3.50	1.60	1.20	8.80	1.60
1.00	0.40	2.80	4.00	13.60	0.40	2.80	6.40	6.40	12.80	10.80	19.20	14.30	12.40	14.30	14.30	11.60	15.20	12.00	7.60	4.00	2.00	2.00	5.20	3.50	13.60
1.00	0.40	13.60	9.20	26.00	12.40	8.80	10.00	37.20	22.70	12.80	2.40	4.00	0.40	6.00	12.40	9.60	7.10	9.20	6.40	3.20	3.20	5.20	6.00	15.60	13.20
1.00	0.80	1.20	1.20	2.00	12.80	8.80	7.60	15.20	6.40	3.20	15.60	8.80	0.40	0.80	19.20	11.60	14.30	8.80	0.80	3.50	0.80	1.60	6.40	24.40	25.60
1.00	1.20	6.40	5.60	22.40	11.60	9.60	10.80	8.00	3.20	3.20	12.40	6.00	10.40	5.60	14.00	8.40	18.70	1.60	1.60	2.40	18.00	5.60	14.80	2.80	19.20
-1.00	0.40	2.80	4.00	4.00	12.40	10.40	22.70	17.60	14.00	10.00	8.80	15.60	24.40	20.00	13.20	6.80	2.40	6.00	4.80	1.60	1.20	1.20	3.50	11.20	5.60
-1.00	0.80	1.60	1.60	3.20	1.20	1.60	10.40	20.80	6.80	10.80	8.00	16.80	11.20	8.40	7.60	5.60	5.20	17.20	7.10	15.60	9.60	6.40	11.20	4.00	16.40
-1.00	2.40	5.60	7.10	15.60	5.60	5.60	16.40	11.20	10.00	17.60	8.40	0.40	0.80	14.30	11.60	10.00	4.80	2.00	3.20	2.40	6.00	3.50	20.00	14.00	10.40
-1.00	0.40	0.80	1.20	2.00	16.80	7.10	8.80	5.60	4.00	20.40	13.60	4.80	14.00	6.80	4.80	7.60	6.40	4.00	1.60	2.80	4.80	10.00	9.20	7.60	2.40
-1.00	1.60	2.80	4.00	4.80	8.00	12.40	10.00	9.20	19.20	1.60	14.00	21.60	4.00	14.00	0.40	3.50	3.20	4.00	1.60	5.60	4.80	5.20	4.80	0.40	2.80
-1.00	1.20	10.40	5.20	2.40	7.60	2.40	2.40	5.60	6.80	21.60	15.20	11.20	20.40	12.80	4.80	4.00	3.50	2.40	2.80	14.30	10.40	20.40	14.00	24.00	15.60
1.00	1.60	5.20	6.80	15.60	17.20	11.60	10.40	8.40	6.40	13.60	9.60	21.60	14.00	9.60	16.00	4.00	10.00	3.20	15.60	11.20	7.10	8.80	24.00	13.60	12.40
1.00	1.20	2.00	2.40	19.60	12.00	8.40	6.00	11.60	3.50	8.80	3.20	0.80	10.40	8.00	4.80	10.40	6.40	0.80	0.40	0.80	4.80	14.30	8.00	4.40	2.00
-1.00	0.80	1.60	4.80	1.60	2.00	4.00	2.40	2.40	6.80	2.40	7.60	6.80	4.40	2.00	1.60	6.00	16.00	10.00	15.60	10.80	5.20	5.60	2.80	1.60	3.50
-1.00	6.00	8.40	3.20	2.80	10.00	6.00	5.60	3.20	3.50	8.00	1.20	8.00	4.40	5.20	2.80	5.20	2.00	4.80	0.40	3.20	5.20	10.80	11.60	4.00	2.80
-1.00	2.00	1.20	2.40	3.20	4.00	4.00	11.20	17.20	12.00	15.20	20.00	12.80	8.40	6.40	11.20	8.00	6.80	6.40	6.40	4.80	26.40	25.20	20.00	14.80	11.60
-1.00	1.60	0.80	8.40	4.40	1.60	1.20	1.20	18.70	18.00	11.20	7.10	20.00	17.20	10.40	20.40	19.60	0.40	1.20	1.60	0.40	2.40	17.60	16.00	11.60	21.20
-1.00	0.40	0.80	6.40	2.40	1.60	1.60	1.20	2.00	14.30	24.00	24.80	19.60	11.60	30.00	12.80	6.40	4.40	5.20	8.00	4.00	8.80	8.00	3.20	3.50	9.20
-1.00	0.80	1.60	0.40	0.80	3.20	1.20	0.40	8.00	9.60	8.80	4.40	29.20	11.20	5.60	2.40	11.20	7.10	4.40	22.00	24.40	40.00	24.00	26.40	9.20	4.80
-1.00	2.00	4.00	3.20	4.00	1.20	10.40	4.00	20.40	8.80	2.40	15.60	8.40	6.00	4.80	2.40	4.00	4.00	1.60	3.50	3.20	4.40	6.80	4.80	4.40	3.20
-1.00	1.60	2.40	6.00	1.60	26.40	12.00	2.40	3.20	11.20	7.10	5.60	2.00	18.00	14.30	36.00	20.00	13.60	8.40	6.40	7.10	5.20	4.00	3.20	2.40	2.00
-1.00	3.20	18.70	31.60	22.40	15.20	12.40	21.60	11.60	8.00	22.00	13.60	16.00	5.20	3.20	19.20	19.60	22.70	15.60	11.60	7.60	6.00	5.60	0.40	0.80	1.20
1.00	1.60	4.80	3.50	3.20	1.20	7.10	2.80	2.80	2.40	2.40	4.00	4.80	4.80	4.00	1.60	2.00	6.00	8.40	4.00	14.80	8.80	15.20	4.00	3.20	1.60
1.00	1.20	0.80	0.80	3.20	2.40	1.20	0.40	0.80	10.80	9.20	27.50	16.00	7.10	8.80	14.30	8.80	7.60	28.40	28.40	16.80	13.20	8.80	4.80	8.00	7.10
-1.00	4.00	4.80	4.00	7.60	1.60	0.80	4.80	2.80	2.40	1.20	3.20	0.40	4.40	12.80	8.40	3.50	1.20	1.20	4.00	20.00	10.80	10.80	2.00	6.80	2.00
1.00	0.40	0.40	0.40	0.40	0.40	0.40	0.40	13.60	9.60	7.60	0.80	0.40	1.20	11.60	4.80	6.40	4.00	2.40	5.60	11.20	14.80	8.00	9.20	4.00	28.00
1.00	5.20	24.40	17.60	13.60	34.40	24.00	12.80	15.20	7.10	4.80	5.60	6.00	15.20	9.60	12.00	7.10	8.00	6.40	6.40	17.20	15.60	7.60	3.20	8.00	0.40
1.00	0.80	9.60	6.40	6.00	3.50	2.40	2.80	8.00	4.40	6.00	2.40	1.60	1.20	2.00	7.10	8.00	5.60	17.20	10.00	2.00	8.40	7.10	5.60	38.00	23.20
-1.00	0.40	0.40	0.40	5.20	6.80	7.60	16.00	25.20	18.70	14.30	14.00	23.20	12.40	6.80	1.60	4.40	22.00	6.80	2.40	0.80	2.00	22.00	12.80	10.80	11.20
-1.00	1.20	1.60	8.40	4.40	4.80	6.80	6.00	4.40	32.80	15.20	16.80	7.60	18.70	5.20	0.80	9.20	8.40	28.40	15.20	10.40	6.80	3.20	6.40	4.40	3.50
-1.00	0.40	3.50	4.40	5.60	0.80	6.80	7.10	8.00	15.20	12.40	3.20	2.40	10.40	3.50	5.20	4.40	4.40	12.40	27.20	10.40	8.40	7.10	2.80	2.00	3.50
-1.00	0.40	0.80	7.60	4.00	4.40	8.00	6.80	7.60	5.60	6.80	10.40	2.40	2.80	8.00	7.60	23.50	24.00	20.40	18.40	10.00	7.60	9.20	6.00	1.20	12.80
1.00	8.40	12.00	22.40	16.00	22.70	24.40	18.00	12.00	9.60	7.60	16.80	6.00	4.00	4.00	2.00	4.00	4.00	5.60	11.20	8.00	6.00	40.00	36.40	19.60	10.00
1.00	1.20	2.40	1.60	1.20	12.40	4.40	6.80	7.10	7.10	34.80	21.60	34.40	17.20	6.80	3.20	16.80	10.80	17.20	10.80	12.00	4.40	4.40	6.80	4.40	22.40
-1.00	0.80	0.80	8.40	5.20	22.00	11.20	1.20	10.80	6.80	5.60	2.40	1.60	4.00	2.00	1.20	1.20	0.80	0.40	0.40	8.40	6.00	9.20	3.20	3.20	11.20
-1.00	2.80	4.40	5.60	16.00	27.50	16.00	10.00	10.40	6.00	3.50	2.40	3.50	16.00	16.40	14.80	28.00	17.20	11.60	6.80	10.40	21.60	9.60	4.80	17.20	12.00
-1.00	2.40	7.10	17.20	10.80	9.60	10.00	8.40	15.20	23.50	28.70	21.20	1.20	2.40	20.40	19.60	8.40	10.80	13.60	10.80	7.10	9.20	8.40	9.20	4.80	3.20
1.00	2.00	3.50	4.00	4.80	5.60	5.60	5.60	6.00	6.00	6.00	6.00	6.00	4.00	7.10	38.40	29.20	37.50	40.00	12.00	0.40	8.00	8.80	5.20	1.60	0.80
-1.00	18.40	7.60	7.10	6.40	8.80	3.20	8.40	13.60	7.10	8.00	8.40	14.30	6.40	5.20	4.40	3.50	4.40	4.40	1.60	1.60	1.20	1.20	2.40	4.00	16.80
-1.00	0.40	4.80	5.20	26.40	18.00	20.40	4.00	1.20	13.20	6.00	3.50	10.00	6.00	6.80	6.40	18.70	10.80	7.10	17.20	32.40	16.40	8.00	4.40	2.00	7.10
1.00	1.60	4.40	20.40	11.60	18.40	12.00	14.30	17.60	12.80	14.00	6.00	0.80	2.80	3.50	4.40	1.20	4.40	0.40	1.20	5.60	4.00	6.80	4.80	10.40	8.80
-1.00	0.80	3.50	5.20	2.00	1.60	0.40	4.00	3.50	1.20	1.60	2.00	2.00	17.60	12.80	9.60	23.20	20.00	10.40	5.60	4.00	2.40	2.40	7.60	18.00	11.60
-1.00	9.60	15.20	9.60	6.40	4.40	0.40	40.00	22.00	10.80	12.00	6.80	0.80	8.00	8.80	8.80	11.60	6.40	3.20	10.00	10.00	22.70	13.20	8.40	5.20	18.70
-1.00	1.20	1.60	0.40	4.00	12.00	9.60	17.20	11.60	7.60	4.80	2.40	2.40	3.50	15.60	10.40	6.80	5.20	3.50	12.00	6.80	6.80	6.00	4.80	2.40	6.80
-1.00	2.00	1.60	8.40	6.00	4.00	6.40	21.20	6.40	3.20	0.40	0.80	13.20	2.80	5.60	24.40	16.00	10.40	7.60	4.80	2.80	2.00	2.00	1.60	3.50	2.00
1.00	0.80	9.20	5.60	1.60	1.20	2.40	2.80	1.60	1.60	1.20	11.60	9.60	8.40	4.40	6.40	3.50	6.80	17.60	13.20	10.40	8.80	19.60	10.40	14.30	6.80
-1.00	0.80	12.80	5.60	2.80	2.40	1.20	21.60	11.60	7.10	2.40	1.60	0.80	5.20	6.80	9.60	13.60	8.00	13.60	9.20	10.40	12.00	8.40	6.00	7.60	18.40
-1.00	0.00	8.40	7.10	4.00	2.40	1.20	9.20	10.80	11.20	1.20	1.20	2.40	2.40	21.60	13.60	3.50	24.80	9.60	40.00	40.00	36.00	20.40	15.60	2.80	7.60
1.00	1.20	5.60	6.80	7.60	12.00	12.00	7.10	4.40	3.50	2.40	8.00	28.00	33.10	3.50	14.30	7.10	9.20	17.20	10.40	9.20	6.80	21.20	3.50	8.00	18.40
1.00	0.00	36.80	21.60	20.80	12.40	40.00	36.80	24.40	18.40	2.00	2.00	3.20	1.20	15.60	14.80	8.00	5.60	8.00	8.80	9.20	8.80	3.50	2.40	5.60	8.80
-1.00	1.60	12.80	12.00	16.80	12.00	9.60	12.40	10.00	5.20	6.00	19.60	8.00	5.20	4.00	3.20	11.20	8.00	25.20	18.40	10.40	15.60	4.40	15.60	11.20	8.40
1.00	2.00	2.40	1.20	1.20	1.20	1.20	0.80	0.80	0.80	8.00	6.00	6.40	6.40	2.00	2.40	6.80	3.50	2.80	10.40	6.40	1.60	2.80	3.20	2.40	10.40
1.00	0.40	11.60	2.00	17.60	18.40	16.40	14.80	12.00	30.40	33.60	20.40	34.80	20.00	1.60	4.80	10.40	13.20	2.40	0.80	1.20	10.40	18.40	18.00	0.80	5.20
-1.00	2.00	3.20	3.50	8.80	6.00	4.40	3.50	26.80	18.40	19.60	12.40	6.80	0.80	1.60	6.80	5.60	4.00	2.40	2.80	5.20	2.00	6.80	2.80	2.80	2.80
-1.00	0.40	2.00	2.80	3.50	13.20	19.20	12.80	23.50	19.20	6.00	8.40	3.50	4.00	3.20	1.60	5.60	10.40	10.80	6.00	2.80	0.40	2.00	2.40	1.60	10.80
-1.00	2.80	4.40	15.60	5.20	21.60	18.70	40.00	27.50	18.70	19.20	14.00	11.20	10.00	20.80	20.80	15.60	19.60	14.00	9.60	24.00	36.80	40.00	32.00	16.80	16.80
-1.00	2.40	2.40	3.20	2.40	4.40	2.40	6.40	2.80	4.00	14.80	13.60	10.80	9.60	19.20	13.20	8.80	10.00	1.60	4.00	4.40	3.20	2.40	17.60	12.00	9.20
-1.00	3.20	4.00	4.00	3.20	2.40	2.00	1.60	1.60	1.60	1.60	1.60	1.60	1.60	1.60	1.60	1.60	30.80	14.30	18.70	7.10	5.20	6.00	3.50	11.60	10.40
-1.00	0.80	0.80	2.80	0.40	1.60	2.40	2.80	3.20	15.20	9.60	6.80	8.80	4.40	5.20	3.50	0.40	0.40	33.60	4.80	5.20	23.20	17.60	9.60	0.80	3.50
-1.00	0.80	1.20	3.20	3.20	6.40	4.40	4.40	7.60	5.20	2.00	1.60	1.20	1.60	2.00	2.40	3.50	9.60	4.00	0.80	11.60	4.00	3.50	15.60	8.40	4.80
1.00	0.40	2.00	2.80	2.80	12.00	9.60	8.00	7.10	10.80	4.40	10.00	4.00	1.20	2.00	7.60	7.60	19.20	13.60	21.20	10.00	7.60	3.50	16.00	7.60	9.20
-1.00	0.80	10.00	6.80	9.20	8.00	6.40	0.40	2.40	1.60	4.00	4.40	3.20	15.60	24.00	26.40	18.00	6.00	6.80	4.80	12.00	4.40	3.20	2.40	2.80	10.00
1.00	0.80	1.20	1.60	1.60	2.00	3.50	8.80	4.00	1.20	12.00	11.60	3.50	4.00	4.00	18.00	4.80	1.20	0.40	0.40	1.60	2.00	23.50	12.80	7.10	5.60
-1.00	0.40	4.00	4.80	12.00	5.60	19.60	10.00	6.80	22.40	13.60	8.80	11.20	2.80	2.40	2.80	6.80	27.50	28.00	31.60	15.60	26.40	1.20	2.00	1.60	5.20
-1.00	0.00	5.20	4.00	4.00	5.60	16.00	17.60	11.20	8.00	4.40	8.00	7.10	9.60	33.10	33.10	29.60	18.40	16.00	4.40	6.80	8.80	8.40	8.40	0.40	12.80
-1.00	0.40	5.60	3.20	8.00	6.40	9.60	1.60	13.60	6.80	6.40	0.40	2.80	11.60	0.80	0.40	0.40	0.40	14.00	10.40	6.00	3.50	2.80	5.20	0.40	28.00
1.00	2.40	3.50	18.70	15.20	22.40	13.60	8.40	4.80	6.80	7.10	16.40	20.80	16.00	6.80	3.50	0.40	7.10	12.40	6.00	4.80	7.10	11.20	2.00	5.20	20.40
-1.00	0.40	2.00	3.20	2.80	12.80	18.40	10.40	18.70	34.00	16.80	11.20	14.00	6.80	4.80	6.00	27.50	17.60	12.40	12.40	22.70	25.20	30.40	26.80	15.60	12.00
-1.00	2.40	8.00	12.00	21.20	11.20	6.40	9.60	16.80	9.20	6.00	6.00	8.00	5.60	13.60	23.50	16.00	11.20	8.00	5.20	3.20	4.00	3.50	3.50	10.80	28.00
-1.00	2.40	6.40	16.40	12.40	31.60	22.40	15.20	34.00	39.20	22.40	16.40	14.00	9.20	7.10	16.80	12.80	14.00	10.00	28.70	34.00	26.00	31.60	25.60	16.40	19.60
-1.00	2.80	6.40	6.40	5.20	4.40	6.40	9.60	8.80	20.40	8.40	5.20	3.50	24.40	10.40	3.20	1.20	2.80	3.20	3.50	34.00	26.80	11.20	5.60	10.40	11.20
1.00	0.40	0.80	2.00	11.60	7.60	7.60	7.10	1.20	1.20	0.40	16.80	20.40	16.00	11.20	8.40	17.60	8.40	6.80	7.60	16.40	16.00	6.40	6.00	2.80	0.80
1.00	2.00	6.80	6.00	4.00	2.00	3.50	3.20	3.20	2.40	8.40	5.20	6.00	23.20	12.80	6.00	2.40	14.00	1.20	8.00	7.60	11.20	20.40	15.60	1.60	0.40
-1.00	2.80	5.60	16.40	12.40	25.60	35.60	25.60	15.60	8.80	0.40	3.20	9.20	1.20	1.60	18.00	29.20	3.20	5.60	1.60	24.00	20.80	13.20	4.40	4.00	3.50
1.00	0.40	0.40	5.20	3.20	14.80	17.60	7.60	3.50	9.60	20.00	22.40	2.80	2.80	2.80	13.20	12.00	7.60	5.20	2.00	2.40	2.00	1.20	3.50	11.20	0.80
1.00	0.80	11.60	10.40	11.20	8.80	7.60	6.00	5.60	5.20	5.20	20.00	12.40	9.20	8.40	24.00	22.40	3.50	0.80	18.00	6.40	7.10	8.80	0.40	11.60	4.40
1.00	1.20	13.60	16.00	19.60	10.40	12.80	7.10	6.80	3.20	20.80	7.60	6.00	0.80	2.80	5.20	5.20	15.20	11.20	8.40	6.80	6.40	9.60	8.00	22.40	20.40
-1.00	0.40	1.60	6.40	5.20	8.40	2.80	3.20	4.40	21.60	21.20	10.80	14.30	6.00	3.50	3.50	4.40	0.80	4.00	6.40	2.40	1.20	4.80	5.20	12.80	17.60
-1.00	4.00	3.20	2.40	2.40	10.80	19.20	8.80	10.80	13.60	11.60	9.20	18.00	8.80	6.40	4.40	24.00	14.80	18.40	10.00	4.80	3.20	10.00	14.30	11.20	9.20
1.00	2.00	3.50	4.00	2.80	3.20	1.60	2.40	12.00	20.80	12.40	7.60	6.80	6.80	14.00	21.60	12.80	6.40	4.00	3.50	20.80	24.40	16.00	5.20	10.00	4.00
-1.00	3.50	0.40	1.60	9.20	8.00	10.00	10.00	9.20	20.80	14.80	10.80	18.00	6.80	10.80	16.00	3.50	5.20	3.50	2.40	3.50	6.40	5.60	5.20	22.40	15.20
-1.00	3.20	9.60	28.00	14.00	10.80	7.10	4.80	4.80	0.80	1.60	2.80	4.80	0.40	8.40	14.30	25.20	14.00	14.00	6.00	13.60	6.00	18.40	12.40	19.60	27.20
1.00	1.20	0.80	0.40	14.30	2.00	2.40	3.20	16.00	7.10	2.00	4.80	18.70	12.00	14.80	22.00	12.40	15.60	8.00	13.20	4.00	2.80	16.40	2.80	4.00	29.20
1.00	0.40	4.80	4.80	8.00	1.20	7.10	7.60	7.60	6.00	5.20	12.40	38.40	24.00	15.20	14.30	14.80	5.60	8.00	8.00	6.80	19.20	24.00	15.60	10.80	8.40
-1.00	0.40	2.80	6.80	27.20	18.00	13.20	18.00	29.60	23.50	22.00	14.30	4.00	0.80	6.40	7.60	4.80	3.20	2.80	0.40	6.80	6.40	2.80	0.80	3.50	5.20
-1.00	0.40	0.40	10.80	9.60	19.60	22.70	14.00	11.60	22.70	14.30	17.20	12.80	5.20	4.80	12.80	16.40	12.40	10.40	4.00	37.50	14.80	2.40	8.80	4.80	1.20
-1.00	2.80	14.00	11.20	19.60	10.00	4.00	1.60	3.50	2.00	9.20	17.20	12.80	10.00	22.40	24.40	14.30	14.80	20.40	9.60	13.20	6.40	13.20	9.60	4.00	26.40
1.00	1.20	4.00	4.00	5.60	1.60	2.00	3.20	2.80	2.00	1.20	0.40	0.40	2.00	8.00	8.40	8.40	17.60	16.80	6.40	6.40	2.00	6.00	2.40	7.60	3.50
-1.00	1.20	4.80	5.20	6.00	6.40	6.40	6.40	6.40	40.00	34.40	26.00	17.20	16.00	6.40	15.20	10.00	26.40	20.80	14.80	10.80	9.20	24.40	9.20	8.00	8.00
-1.00	1.60	3.20	6.80	4.80	3.50	22.70	16.80	18.00	13.20	25.20	33.60	22.40	22.00	20.00	29.20	15.60	10.00	6.80	11.20	8.00	23.20	15.20	30.80	18.70	4.40
-1.00	2.40	6.40	1.20	0.80	27.50	18.40	20.00	21.20	14.00	9.60	19.60	10.40	4.00	3.20	1.60	1.20	2.40	10.00	8.00	6.80	5.60	10.00	3.20	2.00	10.40
1.00	0.00	13.20	8.40	13.60	6.80	4.40	4.00	2.80	1.20	1.20	21.60	15.60	14.80	8.80	7.60	6.80	3.50	9.60	6.40	14.80	18.00	8.80	2.00	3.20	2.80
-1.00	1.60	2.40	8.80	5.20	6.00	5.60	10.00	11.20	6.80	8.40	10.80	8.80	8.00	16.00	6.40	6.40	4.40	9.20	14.30	4.40	4.00	4.00	3.20	2.80	16.00
1.00	2.00	6.80	3.20	0.80	1.20	4.80	6.00	2.00	2.00	2.80	2.40	7.10	14.00	12.80	9.20	8.00	3.20	7.60	8.00	1.60	18.40	7.60	3.20	0.40	7.10
1.00	0.40	6.40	3.50	15.20	5.20	10.40	1.20	4.00	4.80	1.60	2.40	2.80	3.20	4.00	3.50	19.20	10.40	4.00	0.40	2.40	4.80	8.80	8.00	5.20	16.80
1.00	4.00	4.00	8.40	6.40	5.60	4.40	12.80	10.80	6.80	6.80	6.80	6.00	2.80	21.60	16.00	10.40	10.40	18.40	6.80	7.10	2.80	29.20	18.70	19.60	11.60
-1.00	2.80	13.20	30.40	20.40	17.60	18.40	15.60	9.60	6.80	8.00	16.80	26.40	17.20	14.80	17.20	12.00	8.80	7.60	20.00	24.80	17.20	23.20	27.50	34.00	10.00
-1.00	1.20	8.00	10.00	18.70	29.20	16.80	15.60	8.80	7.60	1.60	0.40	1.60	4.40	9.20	4.80	2.00	12.00	15.60	8.00	3.50	0.40	3.20	14.30	30.00	24.00
